DateTime,KWHhh,hour,day,weekday,month,KWHhh_lag1,KWHhh_lag7,KWHhh_lag30,KWHhh_moving_average_7d
2012-07-12,0.23161824051654556,0.0,0.3666666666666667,0.5,0.5454545454545454,0.18196125907990313,0.24761904761904752,0.2492534301856335,0.24819987679381142
2012-07-13,0.2591606133979015,0.0,0.4,0.6666666666666666,0.5454545454545454,0.23161824051654556,0.2528853914447134,0.19150524616626308,0.24924679276786402
2012-07-14,0.210956416464891,0.0,0.43333333333333335,0.8333333333333333,0.5454545454545454,0.2591606133979015,0.21874495560936236,0.23593623890234056,0.24794740509588878
2012-07-15,0.21212671509281672,0.0,0.4666666666666667,1.0,0.5454545454545454,0.210956416464891,0.21545601291364003,0.25383373688458427,0.2473919673604589
2012-07-16,0.2535714285714285,0.0,0.5,0.0,0.5454545454545454,0.21212671509281672,0.2008474576271186,0.2517958030669894,0.25618808131608445
2012-07-17,0.23454398708635993,0.0,0.5333333333333333,0.16666666666666666,0.5454545454545454,0.2535714285714285,0.21733252623083127,0.26476997578692485,0.25905952609379157
2012-07-18,0.2378127522195318,0.0,0.5666666666666667,0.3333333333333333,0.5454545454545454,0.23454398708635993,0.18196125907990313,0.2539346246973365,0.2683774148917907
2012-07-19,0.18777239709443094,0.0,0.6,0.5,0.5454545454545454,0.2378127522195318,0.23161824051654556,0.21271186440677958,0.2610624682306447
2012-07-20,0.23587570621468917,0.0,0.6333333333333333,0.6666666666666666,0.5454545454545454,0.18777239709443094,0.2591606133979015,0.2525625504439063,0.25717777037194134
2012-07-21,0.2122074253430185,0.0,0.6666666666666666,0.8333333333333333,0.5454545454545454,0.23587570621468917,0.210956416464891,0.22179176755447932,0.25738648030889066
2012-07-22,0.21866424535916051,0.0,0.7,1.0,0.5454545454545454,0.2122074253430185,0.21212671509281672,0.22889426957223563,0.2584771580439166
2012-07-23,0.2179176755447942,0.0,0.7333333333333333,0.0,0.5454545454545454,0.21866424535916051,0.2535714285714285,0.2275827280064568,0.2525289248408587
2012-07-24,0.2567594834543986,0.0,0.7666666666666667,0.16666666666666666,0.5454545454545454,0.2179176755447942,0.23454398708635993,0.21111783696529451,0.25623520936636335
2012-07-25,0.246912832929782,0.0,0.8,0.3333333333333333,0.5454545454545454,0.2567594834543986,0.2378127522195318,0.25425746569814356,0.25775340584320494
2012-07-26,0.2918886198547215,0.0,0.8333333333333334,0.5,0.5454545454545454,0.246912832929782,0.18777239709443094,0.19755851493139626,0.2751234586602842
2012-07-27,0.2605528652138821,0.0,0.8666666666666667,0.6666666666666666,0.5454545454545454,0.2918886198547215,0.23587570621468917,0.23664245359160607,0.27924043048107644
2012-07-28,0.18985068603712668,0.0,0.9,0.8333333333333333,0.5454545454545454,0.2605528652138821,0.2122074253430185,0.2406981436642453,0.27551058193043226
2012-07-29,0.1378732849071832,0.0,0.9333333333333333,1.0,0.5454545454545454,0.18985068603712668,0.21866424535916051,0.22514124293785304,0.2620319595506677
2012-07-30,0.12288135593220335,0.0,0.9666666666666667,0.0,0.5454545454545454,0.1378732849071832,0.2179176755447942,0.22506053268765125,0.24617673692112443
